Team,Year,Actual_Win_Pct,Predicted_With_Coach,Predicted_Replacement,Coaching_WAR,Predicted_Impact,Prediction_Error_Coach,Prediction_Error_Replacement,Primary_Coach,Combined_Coach,WAR_Percentile,Background,OC_Years,DC_Years
NWE,2003,0.875,0.7116326,0.7107843,0.1642156839370727,0.0008482933,0.1633673906326294,0.1642156839370727,Bill Belichick,Bill Belichick,91.26559714795007,Defensive,0,6
NWE,2005,0.625,0.531554,0.4832919,0.141708105802536,0.04826209,0.0934460163116455,0.141708105802536,Bill Belichick,Bill Belichick,87.64111705288175,Defensive,0,6
NWE,2011,0.8125,0.7635347,0.680823,0.131676971912384,0.0827117,0.0489652752876281,0.131676971912384,Bill Belichick,Bill Belichick,85.38324420677363,Defensive,0,6
CLE,1993,0.4375,0.28502324,0.3160255,0.1214745044708252,-0.031002253,0.1524767577648162,0.1214745044708252,Bill Belichick,Bill Belichick,83.12537136066548,Defensive,0,6
NWE,2006,0.75,0.6861851,0.64918756,0.1008124351501464,0.036997557,0.0638148784637451,0.1008124351501464,Bill Belichick,Bill Belichick,78.55020796197266,Defensive,0,6
NWE,2008,0.6875,0.66128856,0.5974432,0.0900567770004272,0.06384534,0.0262114405632019,0.0900567770004272,Bill Belichick,Bill Belichick,75.4604872251931,Defensive,0,6
NWE,2019,0.75,0.69706166,0.6724835,0.077516496181488,0.024578154,0.0529383420944213,0.077516496181488,Bill Belichick,Bill Belichick,71.36066547831254,Defensive,0,6
NWE,2014,0.75,0.72508585,0.67251503,0.0774849653244018,0.05257082,0.0249141454696655,0.0774849653244018,Bill Belichick,Bill Belichick,71.301247771836,Defensive,0,6
CLE,1992,0.4375,0.30105436,0.3603915,0.0771085023880004,-0.05933714,0.1364456415176391,0.0771085023880004,Bill Belichick,Bill Belichick,71.06357694592988,Defensive,0,6
NWE,2012,0.75,0.7633526,0.68166274,0.0683372616767883,0.081689835,-0.0133525729179382,0.0683372616767883,Bill Belichick,Bill Belichick,67.9144385026738,Defensive,0,6
NWE,2009,0.625,0.63654053,0.56633955,0.0586604475975036,0.07020098,-0.0115405321121215,0.0586604475975036,Bill Belichick,Bill Belichick,64.82471776589423,Defensive,0,6
NWE,2002,0.5625,0.5819375,0.55403155,0.0084684491157531,0.027905941,-0.0194374918937683,0.0084684491157531,Bill Belichick,Bill Belichick,48.544266191325015,Defensive,0,6
NWE,2001,0.6875,0.64584196,0.6880698,-0.0005698204040527,-0.042227864,0.0416580438613891,-0.0005698204040527,Bill Belichick,Bill Belichick,45.573380867498514,Defensive,0,6
NWE,2018,0.6875,0.72576684,0.68926185,-0.0017618536949157,0.036504984,-0.0382668375968933,-0.0017618536949157,Bill Belichick,Bill Belichick,45.1574569221628,Defensive,0,6
NWE,2022,0.4706,0.5452269,0.5010815,-0.0304815262794494,0.044145346,-0.0746268719673156,-0.0304815262794494,Bill Belichick,Bill Belichick,34.81877599524658,Defensive,0,6
NWE,2020,0.4375,0.48957163,0.47289437,-0.0353943705558776,0.01667726,-0.0520716309547424,-0.0353943705558776,Bill Belichick,Bill Belichick,33.51158645276293,Defensive,0,6
NWE,2023,0.2353,0.3344142,0.276583,-0.0412829861164092,0.057831228,-0.0991142138957977,-0.0412829861164092,Bill Belichick,Bill Belichick,31.84789067142008,Defensive,0,6
NWE,2000,0.3125,0.3465847,0.35799754,-0.0454975366592407,-0.011412829,-0.0340847074985504,-0.0454975366592407,Bill Belichick,Bill Belichick,30.60011883541296,Defensive,0,6
NWE,2021,0.5882,0.6937821,0.63510525,-0.0469052522659302,0.05867684,-0.1055820911407471,-0.0469052522659302,Bill Belichick,Bill Belichick,30.303030303030305,Defensive,0,6
CLE,1991,0.375,0.54679257,0.5474201,-0.1724200844764709,-0.0006275177,-0.1717925667762756,-0.1724200844764709,Bill Belichick,Bill Belichick,5.347593582887701,Defensive,0,6
CLE,1995,0.3125,0.46994185,0.4883075,-0.1758075058460235,-0.018365651,-0.1574418544769287,-0.1758075058460235,Bill Belichick,Bill Belichick,4.991087344028521,Defensive,0,6
RAI,2002,0.6875,0.69586104,0.6524109,0.0350890755653381,0.043450117,-0.0083610415458679,0.0350890755653381,Bill Callahan,Bill Callahan,57.04099821746881,Offensive,8,0
RAI,2003,0.25,0.33476707,0.30981234,-0.0598123371601104,0.024954736,-0.084767073392868,-0.0598123371601104,Bill Callahan,Bill Callahan,25.66844919786097,Offensive,8,0
PIT,2004,0.9375,0.7438232,0.6578019,0.2796980738639831,0.086021245,0.1936768293380737,0.2796980738639831,Bill Cowher,Bill Cowher,99.28698752228163,Defensive,0,3
PIT,1995,0.6875,0.5675757,0.47380227,0.2136977314949035,0.093773425,0.1199243068695068,0.2136977314949035,Bill Cowher,Bill Cowher,96.6131907308378,Defensive,0,3
PIT,2001,0.8125,0.6719816,0.62700623,0.1854937672615051,0.04497534,0.1405184268951416,0.1854937672615051,Bill Cowher,Bill Cowher,93.82055852644088,Defensive,0,3
PIT,2002,0.6562,0.5918251,0.54259086,0.1136091434478759,0.04923427,0.0643748723983764,0.1136091434478759,Bill Cowher,Bill Cowher,81.46167557932263,Defensive,0,3
PIT,2005,0.6875,0.6535053,0.57587415,0.111625850200653,0.077631176,0.0339946746826171,0.111625850200653,Bill Cowher,Bill Cowher,81.04575163398692,Defensive,0,3
PIT,1994,0.75,0.68698096,0.6691837,0.0808163285255432,0.017797291,0.0630190372467041,0.0808163285255432,Bill Cowher,Bill Cowher,72.31134878193701,Defensive,0,3
PIT,1997,0.6875,0.62057894,0.6250144,0.0624855756759643,-0.0044354796,0.066921055316925,0.0624855756759643,Bill Cowher,Bill Cowher,65.89423648247178,Defensive,0,3
PIT,1992,0.6875,0.6433414,0.6299157,0.0575842857360839,0.013425708,0.0441585779190063,0.0575842857360839,Bill Cowher,Bill Cowher,64.40879382055853,Defensive,0,3
PIT,1996,0.625,0.63070273,0.6446379,-0.0196378827095031,-0.013935149,-0.0057027339935302,-0.0196378827095031,Bill Cowher,Bill Cowher,38.32442067736185,Defensive,0,3
PIT,1999,0.375,0.44139925,0.3952396,-0.0202395915985107,0.046159655,-0.0663992464542388,-0.0202395915985107,Bill Cowher,Bill Cowher,38.26500297088533,Defensive,0,3
PIT,2006,0.5,0.5683791,0.5215825,-0.0215824842453002,0.04679662,-0.0683791041374206,-0.0215824842453002,Bill Cowher,Bill Cowher,38.027332144979205,Defensive,0,3
PIT,2000,0.5625,0.620347,0.58702934,-0.0245293378829956,0.033317685,-0.0578470230102539,-0.0245293378829956,Bill Cowher,Bill Cowher,36.77956030897207,Defensive,0,3
PIT,1998,0.4375,0.50533557,0.52224004,-0.0847400426864624,-0.016904473,-0.0678355693817138,-0.0847400426864624,Bill Cowher,Bill Cowher,19.607843137254903,Defensive,0,3
PIT,1993,0.5625,0.64245915,0.6496265,-0.0871264934539794,-0.0071673393,-0.0799591541290283,-0.0871264934539794,Bill Cowher,Bill Cowher,18.954248366013072,Defensive,0,3
PIT,2003,0.375,0.5393139,0.5042705,-0.1292704939842224,0.03504342,-0.1643139123916626,-0.1292704939842224,Bill Cowher,Bill Cowher,10.041592394533572,Defensive,0,3
KAN,2006,0.5625,0.50318676,0.5146989,0.0478010773658752,-0.01151216,0.0593132376670837,0.0478010773658752,Herm Edwards,Herm Edwards,62.091503267973856,Other,0,0
NYJ,2001,0.625,0.6066516,0.61243814,0.0125618577003479,-0.005786538,0.0183483958244323,0.0125618577003479,Herm Edwards,Herm Edwards,50.26737967914438,Other,0,0
NYJ,2004,0.625,0.6592848,0.61886954,0.0061304569244384,0.040415227,-0.034284770488739,0.0061304569244384,Herm Edwards,Herm Edwards,47.653000594177065,Other,0,0
NYJ,2002,0.5625,0.56305826,0.5680719,-0.0055719017982482,-0.0050136447,-0.0005582571029663,-0.0055719017982482,Herm Edwards,Herm Edwards,43.90968508615568,Other,0,0
NYJ,2003,0.375,0.3916106,0.40379784,-0.028797835111618,-0.0121872425,-0.0166105926036834,-0.028797835111618,Herm Edwards,Herm Edwards,35.294117647058826,Other,0,0
KAN,2007,0.25,0.29883707,0.3584356,-0.1084356009960174,-0.059598535,-0.0488370656967163,-0.1084356009960174,Herm Edwards,Herm Edwards,14.14141414141414,Other,0,0
KAN,2008,0.125,0.19245036,0.25496465,-0.1299646496772766,-0.06251429,-0.0674503594636917,-0.1299646496772766,Herm Edwards,Herm Edwards,9.863339275103982,Other,0,0
NYJ,2005,0.25,0.3267895,0.38223833,-0.1322383284568786,-0.05544883,-0.0767894983291626,-0.1322383284568786,Herm Edwards,Herm Edwards,9.62566844919786,Other,0,0
HTX,2019,0.625,0.42630824,0.39086565,0.2341343462467193,0.03544259,0.1986917555332183,0.2341343462467193,Bill O'Brien,Bill O'Brien,97.68270944741532,Offensive,8,0
HTX,2016,0.5625,0.39131325,0.35878375,0.2037162482738495,0.032529503,0.1711867451667785,0.2037162482738495,Bill O'Brien,Bill O'Brien,95.60308972073678,Offensive,8,0
HTX,2015,0.5625,0.45788842,0.40127492,0.1612250804901123,0.056613505,0.1046115756034851,0.1612250804901123,Bill O'Brien,Bill O'Brien,90.84967320261438,Offensive,8,0
HTX,2018,0.6875,0.597863,0.60286677,0.0846332311630249,-0.0050037503,0.0896369814872741,0.0846332311630249,Bill O'Brien,Bill O'Brien,73.55912061794415,Offensive,8,0
HTX,2014,0.5625,0.5794616,0.5482891,0.0142108798027038,0.031172454,-0.0169615745544433,0.0142108798027038,Bill O'Brien,Bill O'Brien,50.68330362448009,Offensive,8,0
HTX,2017,0.25,0.2792762,0.25569457,-0.005694568157196,0.023581624,-0.0292761921882629,-0.005694568157196,Bill O'Brien,Bill O'Brien,43.85026737967914,Offensive,8,0
HTX,2020,0.25,0.34528685,0.35632655,-0.106326550245285,-0.011039704,-0.0952868461608886,-0.106326550245285,Bill O'Brien,Bill O'Brien / Romeo Crennel,14.795008912655971,Offensive,8,0
NYG,1986,0.875,0.7200055,0.6335075,0.2414925098419189,0.08649802,0.1549944877624511,0.2414925098419189,Bill Parcells,Bill Parcells,98.2174688057041,Defensive,0,4
NWE,1994,0.625,0.52973354,0.43439275,0.1906072497367859,0.09534079,0.0952664613723754,0.1906072497367859,Bill Parcells,Bill Parcells,94.35531788472964,Defensive,0,4
DAL,2003,0.625,0.5219357,0.44549006,0.1795099377632141,0.07644564,0.1030642986297607,0.1795099377632141,Bill Parcells,Bill Parcells,93.22638146167556,Defensive,0,4
NYJ,1998,0.75,0.69083077,0.6114955,0.1385045051574707,0.07933527,0.0591692328453063,0.1385045051574707,Bill Parcells,Bill Parcells,87.22519310754605,Defensive,0,4
NYG,1989,0.75,0.69679195,0.61965597,0.1303440332412719,0.07713598,0.05320805311203,0.1303440332412719,Bill Parcells,Bill Parcells,85.20499108734403,Defensive,0,4
NYG,1987,0.4,0.4130746,0.28496787,0.1150321304798126,0.12810674,-0.0130746126174926,0.1150321304798126,Bill Parcells,Bill Parcells,81.81818181818183,Defensive,0,4
NYG,1988,0.625,0.5997879,0.5165224,0.1084775924682617,0.08326548,0.0252121090888977,0.1084775924682617,Bill Parcells,Bill Parcells,80.3921568627451,Defensive,0,4
NYG,1990,0.8125,0.78361887,0.71453106,0.0979689359664917,0.0690878,0.0288811326026916,0.0979689359664917,Bill Parcells,Bill Parcells,77.65894236482471,Defensive,0,4
DAL,2005,0.5625,0.52426666,0.4727992,0.0897007882595062,0.05146745,0.0382333397865295,0.0897007882595062,Bill Parcells,Bill Parcells,75.28223410576351,Defensive,0,4
DAL,2004,0.375,0.3224095,0.2900648,0.084935188293457,0.0323447,0.0525904893875122,0.084935188293457,Bill Parcells,Bill Parcells,73.6779560308972,Defensive,0,4
NWE,1996,0.6875,0.6677807,0.6175827,0.0699173212051391,0.05019802,0.0197193026542663,0.0699173212051391,Bill Parcells,Bill Parcells,68.56803327391563,Defensive,0,4
NYJ,1999,0.5,0.51889205,0.44598958,0.0540104210376739,0.07290247,-0.0188920497894287,0.0540104210376739,Bill Parcells,Bill Parcells,63.39869281045751,Defensive,0,4
NYG,1985,0.625,0.6226285,0.60476565,0.0202343463897705,0.017862856,0.0023714900016784,0.0202343463897705,Bill Parcells,Bill Parcells,52.64408793820559,Defensive,0,4
NWE,1993,0.3125,0.35004997,0.29432207,0.0181779265403747,0.0557279,-0.0375499725341796,0.0181779265403747,Bill Parcells,Bill Parcells,51.63398692810458,Defensive,0,4
NYG,1984,0.5625,0.52436715,0.544487,0.0180130004882812,-0.020119846,0.0381328463554382,0.0180130004882812,Bill Parcells,Bill Parcells,51.57456922162804,Defensive,0,4
DAL,2006,0.5625,0.55490506,0.55645096,0.0060490369796752,-0.0015459061,0.0075949430465698,0.0060490369796752,Bill Parcells,Bill Parcells,47.593582887700535,Defensive,0,4
NWE,1995,0.375,0.4588406,0.4222721,-0.0472720861434936,0.036568522,-0.0838406085968017,-0.0472720861434936,Bill Parcells,Bill Parcells,30.065359477124183,Defensive,0,4
NYJ,1997,0.5625,0.6038107,0.6153572,-0.052857220172882,-0.011546493,-0.0413107275962829,-0.052857220172882,Bill Parcells,Bill Parcells,27.688651218062983,Defensive,0,4
NYG,1983,0.2188,0.2680275,0.27758616,-0.0587861620903015,-0.009558648,-0.049227514219284,-0.0587861620903015,Bill Parcells,Bill Parcells,26.14379084967321,Defensive,0,4
OTI,1972,0.0714,0.120220274,0.17049512,-0.0990951226711273,-0.05027485,-0.048820273733139,-0.0990951226711273,Bill Peterson,Bill Peterson,16.755793226381464,Other,0,0
OTI,1973,0.0714,0.13119608,0.24055058,-0.1691505776405334,-0.109354496,-0.0597960816383361,-0.1691505776405334,Bill Peterson,Bill Peterson / Sid Gillman,5.585264408793821,Other,0,0
CLE,1970,0.5,0.49880284,0.49445394,0.0055460631847381,0.004348904,0.0011971592903137,0.0055460631847381,Blanton Collier,Blanton Collier,47.41532976827095,Other,0,0
CRD,1972,0.3214,0.28532347,0.24917793,0.0722220672607422,0.036145538,0.0360765291690826,0.0722220672607422,Bob Hollway,Bob Hollway,69.45929887106358,Defensive,0,11
CRD,1971,0.3214,0.34872368,0.37228885,-0.0508888529300689,-0.023565173,-0.02732367978096,-0.0508888529300689,Bob Hollway,Bob Hollway,28.401663695781345,Defensive,0,11
ATL,2007,0.25,0.3445105,0.34315425,-0.0931542515754699,0.0013562441,-0.0945104956626892,-0.0931542515754699,Bobby Petrino,Bobby Petrino / Emmitt Thomas,17.70647653000594,Offensive,14,0
SDG,1995,0.5625,0.4595349,0.36111954,0.2013804614543914,0.098415375,0.1029650866985321,0.2013804614543914,Bobby Ross,Bobby Ross,95.48425430778371,Other,0,0
SDG,1996,0.5,0.48837224,0.3742202,0.1257798075675964,0.114152044,0.0116277635097503,0.1257798075675964,Bobby Ross,Bobby Ross,84.19489007724302,Other,0,0
SDG,1994,0.6875,0.6681278,0.62070864,0.0667913556098938,0.04741913,0.0193722248077392,0.0667913556098938,Bobby Ross,Bobby Ross,67.3202614379085,Other,0,0
DET,2000,0.5625,0.5400708,0.49664852,0.065851479768753,0.043422252,0.0224292278289794,0.065851479768753,Bobby Ross,Bobby Ross / Gary Moeller,67.08259061200238,Other,0,0
DET,1999,0.5,0.4780601,0.45790315,0.0420968532562255,0.02015695,0.0219399034976959,0.0420968532562255,Bobby Ross,Bobby Ross,59.71479500891266,Other,0,0
SDG,1992,0.6875,0.6291964,0.6595637,0.0279362797737121,-0.030367315,0.0583035945892334,0.0279362797737121,Bobby Ross,Bobby Ross,55.02079619726678,Other,0,0
SDG,1993,0.5,0.55043274,0.48672575,0.0132742524147033,0.063706994,-0.0504327416419982,0.0132742524147033,Bobby Ross,Bobby Ross,50.44563279857398,Other,0,0
DET,1997,0.5625,0.53666884,0.5605271,0.0019729137420654,-0.02385825,0.0258311629295349,0.0019729137420654,Bobby Ross,Bobby Ross,46.22697563874034,Other,0,0
DET,1998,0.3125,0.34498486,0.33743867,-0.0249386727809906,0.0075461864,-0.0324848592281341,-0.0249386727809906,Bobby Ross,Bobby Ross,36.60130718954248,Other,0,0
MIN,2008,0.625,0.5525569,0.50321686,0.1217831373214721,0.04934001,0.0724431276321411,0.1217831373214721,Brad Childress,Brad Childress,83.24420677361853,Offensive,15,0
MIN,2009,0.75,0.7358193,0.65652317,0.0934768319129943,0.07929611,0.0141807198524475,0.0934768319129943,Brad Childress,Brad Childress,76.53000594177065,Offensive,15,0
MIN,2010,0.375,0.41421637,0.4270532,-0.0520532131195068,-0.012836844,-0.0392163693904876,-0.0520532131195068,Brad Childress,Brad Childress / Leslie Frazier,27.86690433749257,Offensive,15,0
MIN,2007,0.5,0.5456605,0.5728533,-0.0728533267974853,-0.027192831,-0.0456604957580566,-0.0728533267974853,Brad Childress,Brad Childress,22.63814616755793,Offensive,15,0
MIN,2006,0.375,0.51415396,0.5229845,-0.147984504699707,-0.008830547,-0.1391539573669433,-0.147984504699707,Brad Childress,Brad Childress,7.427213309566251,Offensive,15,0
SDG,2021,0.5294,0.53176814,0.5110012,0.0183987707138061,0.020766914,-0.0023681431770324,0.0183987707138061,Brandon Staley,Brandon Staley,51.75282234105764,Defensive,0,6
SDG,2022,0.5882,0.6267203,0.62071085,-0.0325108497619629,0.0060094595,-0.0385203092575073,-0.0325108497619629,Brandon Staley,Brandon Staley,34.34343434343434,Defensive,0,6
SDG,2023,0.2941,0.36534905,0.35694563,-0.0628456338882446,0.00840342,-0.0712490543365478,-0.0628456338882446,Brandon Staley,Brandon Staley / Giff Smith,24.9554367201426,Defensive,0,6
RAV,2001,0.625,0.52559125,0.39236772,0.2326322793960571,0.13322353,0.099408745765686,0.2326322793960571,Brian Billick,Brian Billick,97.6232917409388,Offensive,9,0
RAV,2006,0.8125,0.7221892,0.6897084,0.122791588306427,0.032480776,0.0903108119964599,0.122791588306427,Brian Billick,Brian Billick,83.54129530600119,Offensive,9,0
RAV,2000,0.75,0.7229768,0.6590964,0.0909035801887512,0.063880384,0.0270231962203979,0.0909035801887512,Brian Billick,Brian Billick,75.6387403446227,Offensive,9,0
RAV,2003,0.625,0.59989405,0.5805679,0.0444321036338806,0.01932615,0.0251059532165527,0.0444321036338806,Brian Billick,Brian Billick,60.78431372549019,Offensive,9,0
RAV,1999,0.5,0.48462108,0.5067852,-0.0067852139472961,-0.022164136,0.0153789222240448,-0.0067852139472961,Brian Billick,Brian Billick,43.13725490196079,Offensive,9,0
RAV,2005,0.375,0.364384,0.40748706,-0.0324870645999908,-0.04310307,0.0106160044670104,-0.0324870645999908,Brian Billick,Brian Billick,34.40285204991088,Offensive,9,0
RAV,2004,0.5625,0.6304709,0.62306976,-0.0605697631835937,0.0074011087,-0.067970871925354,-0.0605697631835937,Brian Billick,Brian Billick,25.430778371954844,Offensive,9,0
RAV,2002,0.4375,0.5342949,0.5063005,-0.0688005089759826,0.027994394,-0.0967949032783508,-0.0688005089759826,Brian Billick,Brian Billick,23.46999405822935,Offensive,9,0
RAV,2007,0.3125,0.37721804,0.42719448,-0.1146944761276245,-0.04997644,-0.0647180378437042,-0.1146944761276245,Brian Billick,Brian Billick,12.59655377302436,Offensive,9,0
OTI,2024,0.1765,0.33600035,0.30514368,-0.1286436841487884,0.030856669,-0.1595003530979156,-0.1286436841487884,Brian Callahan,Brian Callahan,10.338680926916222,Offensive,5,0
NYG,2022,0.5588,0.5084792,0.50349414,0.055305856513977,0.0049850345,0.0503208220481872,0.055305856513977,Brian Daboll,Brian Daboll,63.69578134284016,Offensive,9,0
NYG,2024,0.1765,0.2164427,0.23921394,-0.0627139434814453,-0.02277124,-0.0399427042007446,-0.0627139434814453,Brian Daboll,Brian Daboll,25.01485442661913,Offensive,9,0
NYG,2023,0.3529,0.42435303,0.46514556,-0.1122455581188202,-0.040792525,-0.0714530333042144,-0.1122455581188202,Brian Daboll,Brian Daboll,13.071895424836605,Offensive,9,0
MIA,2020,0.625,0.53872734,0.59020823,0.0347917675971984,-0.05148089,0.086272656917572,0.0347917675971984,Brian Flores,Brian Flores,56.98158051099228,Defensive,0,3
MIA,2021,0.5294,0.49999446,0.50059247,0.0288075298309326,-0.0005980134,0.029405543231964,0.0288075298309326,Brian Flores,Brian Flores,55.258467023172905,Defensive,0,3
MIA,2019,0.3125,0.29378107,0.32511318,-0.0126131772994995,-0.031332105,0.0187189280986785,-0.0126131772994995,Brian Flores,Brian Flores,41.41414141414141,Defensive,0,3
SDG,2006,0.875,0.77729064,0.66917056,0.2058294415473938,0.108120084,0.0977093577384948,0.2058294415473938,Marty Schottenheimer,Marty Schottenheimer,95.78134284016636,Offensive,15,0
KAN,1997,0.8125,0.7369146,0.68116856,0.1313314437866211,0.05574602,0.0755854249000549,0.1313314437866211,Marty Schottenheimer,Marty Schottenheimer,85.32382650029709,Offensive,15,0
KAN,1995,0.8125,0.7321304,0.68478453,0.1277154684066772,0.047345877,0.0803695917129516,0.1277154684066772,Marty Schottenheimer,Marty Schottenheimer,84.72964943553178,Offensive,15,0
KAN,1994,0.5625,0.50357085,0.4670275,0.095472514629364,0.03654337,0.0589291453361511,0.095472514629364,Marty Schottenheimer,Marty Schottenheimer,77.00534759358288,Offensive,15,0
SDG,2004,0.75,0.7185042,0.65603083,0.0939691662788391,0.062473357,0.0314958095550537,0.0939691662788391,Marty Schottenheimer,Marty Schottenheimer,76.6488413547237,Offensive,15,0
KAN,1989,0.5312,0.4593516,0.43793592,0.0932640814304351,0.02141568,0.0718484007835388,0.0932640814304351,Marty Schottenheimer,Marty Schottenheimer,76.47058823529412,Offensive,15,0
KAN,1991,0.625,0.5704901,0.5417993,0.0832006931304931,0.028690815,0.0545098781585693,0.0832006931304931,Marty Schottenheimer,Marty Schottenheimer,73.02436125965538,Offensive,15,0
CLE,1987,0.6667,0.65705985,0.5886088,0.0780911986351012,0.06845105,0.0096401516914367,0.0780911986351012,Marty Schottenheimer,Marty Schottenheimer,71.65775401069519,Offensive,15,0
CLE,1988,0.625,0.59274006,0.5504038,0.0745962262153625,0.042336285,0.0322599411010742,0.0745962262153625,Marty Schottenheimer,Marty Schottenheimer,70.35056446821153,Offensive,15,0
SDG,2005,0.5625,0.5504767,0.4948488,0.0676512122154235,0.055627882,0.0120233297348022,0.0676512122154235,Marty Schottenheimer,Marty Schottenheimer,67.67676767676768,Offensive,15,0
CLE,1986,0.75,0.72110146,0.6855804,0.0644196271896362,0.03552109,0.028898537158966,0.0644196271896362,Marty Schottenheimer,Marty Schottenheimer,66.36957813428401,Offensive,15,0
