Draft_Year,Team,Current_Round_1_Picks,Current_Round_2_Picks,Current_Round_3_Picks,Current_Round_4_Picks,Current_Round_5_Picks,Current_Round_6_Picks,Current_Round_7Plus_Picks,Prev_1Yr_Round_1_Picks,Prev_1Yr_Round_2_Picks,Prev_1Yr_Round_3_Picks,Prev_1Yr_Round_4_Picks,Prev_1Yr_Round_5_Picks,Prev_1Yr_Round_6_Picks,Prev_1Yr_Round_7Plus_Picks,Prev_2Yr_Round_1_Picks,Prev_2Yr_Round_2_Picks,Prev_2Yr_Round_3_Picks,Prev_2Yr_Round_4_Picks,Prev_2Yr_Round_5_Picks,Prev_2Yr_Round_6_Picks,Prev_2Yr_Round_7Plus_Picks,Prev_3Yr_Round_1_Picks,Prev_3Yr_Round_2_Picks,Prev_3Yr_Round_3_Picks,Prev_3Yr_Round_4_Picks,Prev_3Yr_Round_5_Picks,Prev_3Yr_Round_6_Picks,Prev_3Yr_Round_7Plus_Picks,Prev_4Yr_Round_1_Picks
2000,gnb,1,1,1,3,2,0,5,1,1,2,2,2,2,2,1,0,1,1,1,2,1,1,1,1,1,1,0,3,1
2000,jax,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1
2000,kan,1,1,1,1,2,1,1,1,1,2,1,0,0,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1
2000,mia,0,1,1,1,1,1,1,0,2,1,0,2,1,2,1,2,2,1,1,2,1,1,1,4,1,2,4,1,1
2000,min,1,2,1,2,1,0,3,2,1,0,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1
2000,nor,0,1,0,1,3,3,1,1,0,0,0,0,0,0,1,1,0,2,1,1,2,1,2,1,2,0,1,0,1
2000,nwe,0,1,1,1,2,3,2,2,1,1,0,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1
2000,nyg,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1
2000,nyj,4,0,1,0,1,1,1,0,1,1,1,1,2,2,0,1,2,1,4,3,1,1,1,1,2,2,2,2,1
2000,oti,1,0,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1
2000,phi,1,2,0,1,0,3,0,1,1,1,3,0,2,2,1,0,2,2,1,0,2,1,1,1,1,2,2,3,1
2000,pit,1,1,2,1,2,2,0,1,1,3,1,2,0,3,1,1,2,2,1,2,1,1,1,2,0,1,2,1,1
2000,rai,1,1,0,1,1,0,2,1,1,0,1,2,1,1,2,1,1,1,2,0,2,1,0,2,1,0,2,0,1
2000,ram,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,2
2000,rav,2,0,1,0,1,2,0,1,0,0,2,0,0,1,1,1,0,0,2,2,1,1,2,1,1,1,2,4,2
2000,sdg,0,1,1,2,0,3,1,0,1,1,1,2,1,0,1,1,0,0,1,1,2,0,1,1,1,2,1,2,0
2000,sea,2,1,1,2,0,3,0,1,0,2,1,2,1,0,1,1,1,1,0,2,1,2,0,0,0,1,1,1,1
2000,sfo,2,2,2,1,2,0,2,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2000,tam,0,1,1,0,1,1,1,1,1,1,1,1,1,3,0,2,1,1,0,2,1,2,1,2,1,1,2,1,2
2000,was,2,0,1,1,1,1,2,1,1,0,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,4,0,0,1
2001,atl,1,1,0,2,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,0,1,3,1
2001,buf,1,2,2,1,1,3,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,0,1,1,0,1,1,2,1
2001,car,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,0,1,0,1,1,1,0,2,1,1,1,2,1
2001,chi,1,1,1,1,1,0,1,1,1,2,1,0,2,2,1,1,3,2,3,1,2,1,1,1,1,0,2,2,0
2001,cin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,0,1,2,1
2001,cle,1,1,1,1,1,1,2,1,1,2,2,2,2,3,1,2,2,1,1,3,1,0,0,0,0,0,0,0,0
2001,clt,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
2001,crd,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,3,1,1,2,0,1,1,1,4,1
2001,dal,0,2,1,1,1,1,3,0,1,0,1,1,1,1,1,1,1,2,0,1,2,1,1,0,1,2,1,3,1
2001,den,1,1,1,2,0,1,0,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,0,2,1
2001,det,1,2,0,0,2,1,0,1,1,1,0,1,1,1,2,0,1,1,1,1,1,1,2,0,0,0,1,1,1
2001,gnb,1,1,2,1,0,1,0,1,1,1,3,2,0,5,1,1,2,2,2,2,2,1,0,1,1,1,2,1,1
2001,jax,1,1,2,0,1,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1
2001,kan,0,0,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,0,0,1,1,0,1,1,1,1,2,1
2001,mia,1,1,2,0,1,4,0,0,1,1,1,1,1,1,0,2,1,0,2,1,2,1,2,2,1,1,2,1,1
2001,min,1,1,1,2,1,1,1,1,2,1,2,1,0,3,2,1,0,2,1,2,1,1,1,1,1,1,1,2,1
2001,nor,1,0,2,1,1,1,1,0,1,0,1,3,3,1,1,0,0,0,0,0,0,1,1,0,2,1,1,2,1
2001,nwe,1,1,1,2,1,2,2,0,1,1,1,2,3,2,2,1,1,0,1,1,2,2,2,2,1,1,1,1,1
2001,nyg,1,0,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1
2001,nyj,1,1,1,1,0,0,2,4,0,1,0,1,1,1,0,1,1,1,1,2,2,0,1,2,1,4,3,1,1
2001,oti,0,1,1,1,1,2,1,1,0,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1
2001,phi,1,1,1,1,2,0,0,1,2,0,1,0,3,0,1,1,1,3,0,2,2,1,0,2,2,1,0,2,1
2001,pit,1,1,0,1,1,2,1,1,1,2,1,2,2,0,1,1,3,1,2,0,3,1,1,2,2,1,2,1,1
2001,rai,1,1,1,0,1,1,2,1,1,0,1,1,0,2,1,1,0,1,2,1,1,2,1,1,1,2,0,2,1
2001,ram,3,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2001,rav,1,1,1,1,1,1,1,2,0,1,0,1,2,0,1,0,0,2,0,0,1,1,1,0,0,2,2,1,1
2001,sdg,1,1,1,1,2,0,2,0,1,1,2,0,3,1,0,1,1,1,2,1,0,1,1,0,0,1,1,2,0
2001,sea,2,1,1,3,1,1,3,2,1,1,2,0,3,0,1,0,2,1,2,1,0,1,1,1,1,0,2,1,2
2001,sfo,1,1,1,0,0,3,2,2,2,2,1,2,0,2,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1
2001,tam,1,0,1,1,1,2,3,0,1,1,0,1,1,1,1,1,1,1,1,1,3,0,2,1,1,0,2,1,2
2001,was,1,1,0,1,1,1,0,2,0,1,1,1,1,2,1,1,0,1,1,1,1,0,1,1,1,1,1,2,1
2002,atl,1,0,1,1,2,1,2,1,1,0,2,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1
2002,buf,1,2,1,0,1,1,4,1,2,2,1,1,3,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,0
2002,car,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,0,1,0,1,1,1
2002,chi,1,0,2,1,2,3,0,1,1,1,1,1,0,1,1,1,2,1,0,2,2,1,1,3,2,3,1,2,1
2002,cin,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2
2002,cle,1,1,1,3,1,0,1,1,1,1,1,1,1,2,1,1,2,2,2,2,3,1,2,2,1,1,3,1,0
2002,clt,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
2002,crd,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,3,1,1
2002,dal,1,2,1,1,1,3,0,0,2,1,1,1,1,3,0,1,0,1,1,1,1,1,1,1,2,0,1,2,1
2002,den,1,1,1,1,1,1,2,1,1,1,2,0,1,0,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1
2002,det,1,1,1,1,1,1,3,1,2,0,0,2,1,0,1,1,1,0,1,1,1,2,0,1,1,1,1,1,1
2002,gnb,1,0,1,1,2,1,0,1,1,2,1,0,1,0,1,1,1,3,2,0,5,1,1,2,2,2,2,2,1
2002,htx,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,jax,1,1,1,2,0,1,3,1,1,2,0,1,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2
2002,kan,1,1,0,1,1,0,1,0,0,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,0,0,1,1
2002,mia,0,0,1,1,2,0,1,1,1,2,0,1,4,0,0,1,1,1,1,1,1,0,2,1,0,2,1,2,1
2002,min,1,1,1,2,0,1,1,1,1,1,2,1,1,1,1,2,1,2,1,0,3,2,1,0,2,1,2,1,1
2002,nor,2,1,1,1,1,2,1,1,0,2,1,1,1,1,0,1,0,1,3,3,1,1,0,0,0,0,0,0,1
2002,nwe,1,1,0,2,0,0,2,1,1,1,2,1,2,2,0,1,1,1,2,3,2,2,1,1,0,1,1,2,2
2002,nyg,1,1,1,0,1,1,2,1,0,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
2002,nyj,1,1,1,1,1,0,0,1,1,1,1,0,0,2,4,0,1,0,1,1,1,0,1,1,1,1,2,2,0
2002,oti,1,1,1,3,1,1,2,0,1,1,1,1,2,1,1,0,2,2,2,1,2,1,1,1,2,1,1,1,1
2002,phi,1,2,1,1,1,1,1,1,1,1,1,2,0,0,1,2,0,1,0,3,0,1,1,1,3,0,2,2,1
2002,pit,1,1,1,1,1,1,2,1,1,0,1,1,2,1,1,1,2,1,2,2,0,1,1,3,1,2,0,3,1
2002,rai,2,2,0,0,1,2,1,1,1,1,0,1,1,2,1,1,0,1,1,0,2,1,1,0,1,2,1,1,2
2002,ram,1,1,2,1,1,1,1,3,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2002,rav,1,1,0,2,1,4,1,1,1,1,1,1,1,1,2,0,1,0,1,2,0,1,0,0,2,0,0,1,1
2002,sdg,1,2,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,3,1,0,1,1,1,2,1,0,1
2002,sea,1,2,1,1,3,1,1,2,1,1,3,1,1,3,2,1,1,2,0,3,0,1,0,2,1,2,1,0,1
2002,sfo,1,0,1,2,2,1,3,1,1,1,0,0,3,2,2,2,2,1,2,0,2,1,0,1,2,2,1,1,1
2002,tam,0,0,1,1,1,1,4,1,0,1,1,1,2,3,0,1,1,0,1,1,1,1,1,1,1,1,1,3,0
2002,was,1,1,2,0,2,1,3,1,1,0,1,1,1,0,2,0,1,1,1,1,2,1,1,0,1,1,1,1,0
2003,atl,0,1,0,1,1,2,1,1,0,1,1,2,1,2,1,1,0,2,1,1,4,0,1,1,1,1,1,1,1
2003,buf,1,1,1,2,1,1,1,1,2,1,0,1,1,4,1,2,2,1,1,3,2,1,1,1,1,1,1,2,1
2003,car,1,1,2,1,1,0,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0
2003,chi,2,1,1,2,3,2,1,1,0,2,1,2,3,0,1,1,1,1,1,0,1,1,1,2,1,0,2,2,1
2003,cin,1,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,cle,1,1,1,1,2,1,0,1,1,1,3,1,0,1,1,1,1,1,1,1,2,1,1,2,2,2,2,3,1
2003,clt,1,1,1,1,2,2,0,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1
2003,crd,2,1,1,0,1,2,0,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2
2003,dal,1,1,1,1,0,2,1,1,2,1,1,1,3,0,0,2,1,1,1,1,3,0,1,0,1,1,1,1,1
2003,den,1,1,0,3,2,1,2,1,1,1,1,1,1,2,1,1,1,2,0,1,0,1,2,1,2,1,1,2,1
2003,det,1,1,1,1,2,1,4,1,1,1,1,1,1,3,1,2,0,0,2,1,0,1,1,1,0,1,1,1,2
2003,gnb,1,0,1,0,2,1,4,1,0,1,1,2,1,0,1,1,2,1,0,1,0,1,1,1,3,2,0,5,1
2003,htx,1,1,3,1,0,2,2,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,jax,1,1,1,2,0,3,1,1,1,1,2,0,1,3,1,1,2,0,1,1,4,1,1,1,1,1,1,5,1
2003,kan,1,1,1,1,1,1,2,1,1,0,1,1,0,1,0,0,2,2,2,1,2,1,1,1,1,2,1,1,1
2003,mia,0,1,2,0,2,3,1,0,0,1,1,2,0,1,1,1,2,0,1,4,0,0,1,1,1,1,1,1,0
2003,min,1,1,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,2,1,1,1,1,2,1,2,1,0,3,2
2003,nor,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,0,2,1,1,1,1,0,1,0,1,3,3,1,1
2003,nwe,1,2,0,2,1,1,3,1,1,0,2,0,0,2,1,1,1,2,1,2,2,0,1,1,1,2,3,2,2
2003,nyg,1,1,1,1,1,3,3,1,1,1,0,1,1,2,1,0,1,2,2,0,1,1,1,1,1,1,1,1,1
2003,nyj,1,1,1,0,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,4,0,1,0,1,1,1,0
2003,oti,1,1,1,1,1,0,1,1,1,1,3,1,1,2,0,1,1,1,1,2,1,1,0,2,2,2,1,2,1
2003,phi,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,1,2,0,1,0,3,0,1
2003,pit,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,0,1,1,2,1,1,1,2,1,2,2,0,1
2003,rai,2,1,2,1,1,1,2,2,2,0,0,1,2,1,1,1,1,0,1,1,2,1,1,0,1,1,0,2,1
2003,ram,1,1,1,2,3,1,2,1,1,2,1,1,1,1,3,1,1,2,1,1,0,1,1,1,1,1,1,1,1
2003,rav,2,0,1,2,2,1,3,1,1,0,2,1,4,1,1,1,1,1,1,1,1,2,0,1,0,1,2,0,1
2003,sdg,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,3,1,0
2003,sea,1,1,1,2,1,1,2,1,2,1,1,3,1,1,2,1,1,3,1,1,3,2,1,1,2,0,3,0,1
2003,sfo,1,1,1,1,1,1,1,1,0,1,2,2,1,3,1,1,1,0,0,3,2,2,2,2,1,2,0,2,1
2003,tam,0,1,1,2,1,1,0,0,0,1,1,1,1,4,1,0,1,1,1,2,3,0,1,1,0,1,1,1,1
2003,was,0,1,1,0,0,0,1,1,1,2,0,2,1,3,1,1,0,1,1,1,0,2,0,1,1,1,1,2,1
2004,atl,2,0,1,1,1,1,1,0,1,0,1,1,2,1,1,0,1,1,2,1,2,1,1,0,2,1,1,4,0
2004,buf,2,0,1,1,0,0,2,1,1,1,2,1,1,1,1,2,1,0,1,1,4,1,2,2,1,1,3,2,1
2004,car,1,1,1,0,1,1,1,1,1,2,1,1,0,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1
2004,chi,1,1,1,2,2,0,1,2,1,1,2,3,2,1,1,0,2,1,2,3,0,1,1,1,1,1,0,1,1
2004,cin,1,2,2,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2004,cle,1,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,3,1,0,1,1,1,1,1,1,1,2,1
2004,clt,0,1,2,2,1,2,1,1,1,1,1,2,2,0,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1
2004,crd,1,1,1,1,1,1,1,2,1,1,0,1,2,0,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1
2004,dal,0,2,1,1,1,0,3,1,1,1,1,0,2,1,1,2,1,1,1,3,0,0,2,1,1,1,1,3,0
2004,den,1,2,1,0,1,2,3,1,1,0,3,2,1,2,1,1,1,1,1,1,2,1,1,1,2,0,1,0,1
2004,det,2,1,1,0,1,1,0,1,1,1,1,2,1,4,1,1,1,1,1,1,3,1,2,0,0,2,1,0,1
2004,gnb,1,0,3,0,0,1,1,1,0,1,0,2,1,4,1,0,1,1,2,1,0,1,1,2,1,0,1,0,1
2004,htx,2,0,0,1,0,3,3,1,1,3,1,0,2,2,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0
2004,jax,1,2,1,2,3,0,1,1,1,1,2,0,3,1,1,1,1,2,0,1,3,1,1,2,0,1,1,4,1
2004,kan,0,2,1,2,0,1,1,1,1,1,1,1,1,2,1,1,0,1,1,0,1,0,0,2,2,2,1,2,1
2004,mia,1,0,0,1,1,1,2,0,1,2,0,2,3,1,0,0,1,1,2,0,1,1,1,2,0,1,4,0,0
2004,min,1,1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,2,1,1,1,1
2004,nor,1,2,0,0,2,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,0,2,1,1,1,1,0
2004,nwe,2,1,1,2,1,0,1,1,2,0,2,1,1,3,1,1,0,2,0,0,2,1,1,1,2,1,2,2,0
2004,nyg,1,1,0,1,1,1,2,1,1,1,1,1,3,3,1,1,1,0,1,1,2,1,0,1,2,2,0,1,1
2004,nyj,1,0,1,2,1,1,4,1,1,1,0,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,4
2004,oti,0,3,2,2,2,1,3,1,1,1,1,1,0,1,1,1,1,3,1,1,2,0,1,1,1,1,2,1,1
2004,phi,1,0,1,2,1,2,3,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,1
2004,pit,1,1,1,0,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,0,1,1,2,1,1
2004,rai,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,0,0,1,2,1,1,1,1,0,1,1,2,1
2004,ram,1,0,1,1,1,1,2,1,1,1,2,3,1,2,1,1,2,1,1,1,1,3,1,1,2,1,1,0,1
2004,rav,0,1,1,0,1,2,2,2,0,1,2,2,1,3,1,1,0,2,1,4,1,1,1,1,1,1,1,1,2
2004,sdg,1,1,2,1,2,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,2,0
2004,sea,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,3,1,1,2,1,1,3,1,1,3,2
2004,sfo,1,2,1,2,0,2,2,1,1,1,1,1,1,1,1,0,1,2,2,1,3,1,1,1,0,0,3,2,2
2004,tam,1,0,1,1,1,1,3,0,1,1,2,1,1,0,0,0,1,1,1,1,4,1,0,1,1,1,2,3,0
2004,was,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,2,0,2,1,3,1,1,0,1,1,1,0,2
2005,atl,1,1,1,1,2,1,1,2,0,1,1,1,1,1,0,1,0,1,1,2,1,1,0,1,1,2,1,2,1
2005,buf,0,1,1,1,1,1,1,2,0,1,1,0,0,2,1,1,1,2,1,1,1,1,2,1,0,1,1,4,1
2005,car,1,1,2,1,3,2,0,1,1,1,0,1,1,1,1,1,2,1,1,0,2,1,1,1,1,2,1,2,1
2005,chi,1,1,0,1,1,1,1,1,1,1,2,2,0,1,2,1,1,2,3,2,1,1,0,2,1,2,3,0,1
2005,cin,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,0,1,1,1
2005,cle,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,3,1,0,1,1
2005,clt,1,1,1,2,3,1,1,0,1,2,2,1,2,1,1,1,1,1,2,2,0,1,1,1,1,0,3,1,1
2005,crd,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1,0,1,2,0,1,1,2,1,1,1,1,1
2005,dal,2,1,0,2,0,2,1,0,2,1,1,1,0,3,1,1,1,1,0,2,1,1,2,1,1,1,3,0,0
2005,den,0,1,3,0,0,1,1,1,2,1,0,1,2,3,1,1,0,3,2,1,2,1,1,1,1,1,1,2,1
2005,det,1,1,1,0,1,2,0,2,1,1,0,1,1,0,1,1,1,1,2,1,4,1,1,1,1,1,1,3,1
2005,gnb,1,2,0,2,2,2,2,1,0,3,0,0,1,1,1,0,1,0,2,1,4,1,0,1,1,2,1,0,1
2005,htx,1,0,1,1,1,1,1,2,0,0,1,0,3,3,1,1,3,1,0,2,2,1,2,2,1,2,2,2,0
2005,jax,1,1,1,1,1,2,1,1,2,1,2,3,0,1,1,1,1,2,0,3,1,1,1,1,2,0,1,3,1
2005,kan,1,0,1,1,2,2,2,0,2,1,2,0,1,1,1,1,1,1,1,1,2,1,1,0,1,1,0,1,0
2005,mia,1,1,1,1,1,0,1,1,0,0,1,1,1,2,0,1,2,0,2,3,1,0,0,1,1,2,0,1,1
2005,min,2,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,1,2,0,1,1,1
2005,nor,1,1,1,1,1,1,1,1,2,0,0,2,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
2005,nwe,1,0,2,1,1,0,2,2,1,1,2,1,0,1,1,2,0,2,1,1,3,1,1,0,2,0,0,2,1
2005,nyg,0,1,1,1,0,1,0,1,1,0,1,1,1,2,1,1,1,1,1,3,3,1,1,1,0,1,1,2,1
2005,nyj,0,2,1,1,1,2,1,1,0,1,2,1,1,4,1,1,1,0,2,1,1,1,1,1,1,1,0,0,1
2005,oti,1,1,2,3,2,1,1,0,3,2,2,2,1,3,1,1,1,1,1,0,1,1,1,1,3,1,1,2,0
2005,phi,1,2,1,2,2,1,2,1,0,1,2,1,2,3,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1
2005,pit,1,1,1,1,1,1,2,1,1,1,0,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1
2005,rai,1,1,2,0,0,3,0,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,0,0,1,2,1,1
2005,ram,1,1,2,2,1,2,2,1,0,1,1,1,1,2,1,1,1,2,3,1,2,1,1,2,1,1,1,1,3
2005,rav,1,2,0,1,1,1,1,0,1,1,0,1,2,2,2,0,1,2,2,1,3,1,1,0,2,1,4,1,1
2005,sdg,2,1,0,1,1,1,1,1,1,2,1,2,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1
2005,sea,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,3,1,1,2
2005,sfo,1,1,2,0,2,1,4,1,2,1,2,0,2,2,1,1,1,1,1,1,1,1,0,1,2,2,1,3,1
2005,tam,1,1,2,1,2,1,4,1,0,1,1,1,1,3,0,1,1,2,1,1,0,0,0,1,1,1,1,4,1
2005,was,2,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,2,0,2,1,3,1
2006,atl,0,1,1,0,1,1,1,1,1,1,1,2,1,1,2,0,1,1,1,1,1,0,1,0,1,1,2,1,1
2006,buf,2,0,1,1,2,1,2,0,1,1,1,1,1,1,2,0,1,1,0,0,2,1,1,1,2,1,1,1,1
2006,car,1,1,2,1,1,0,2,1,1,2,1,3,2,0,1,1,1,0,1,1,1,1,1,2,1,1,0,2,1
2006,chi,0,2,1,1,1,2,0,1,1,0,1,1,1,1,1,1,1,2,2,0,1,2,1,1,2,3,2,1,1
2006,cin,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,2,1
2006,cle,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,1
2006,clt,1,1,1,0,1,2,1,1,1,1,2,3,1,1,0,1,2,2,1,2,1,1,1,1,1,2,2,0,1
2006,crd,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1,0,1,2,0,1
2006,dal,1,1,1,1,1,1,2,2,1,0,2,0,2,1,0,2,1,1,1,0,3,1,1,1,1,0,2,1,1
2006,den,1,1,0,3,1,1,0,0,1,3,0,0,1,1,1,2,1,0,1,2,3,1,1,0,3,2,1,2,1
2006,det,1,1,1,0,1,1,2,1,1,1,0,1,2,0,2,1,1,0,1,1,0,1,1,1,1,2,1,4,1
2006,gnb,1,2,2,2,2,2,1,1,2,0,2,2,2,2,1,0,3,0,0,1,1,1,0,1,0,2,1,4,1
2006,htx,1,1,2,1,0,1,1,1,0,1,1,1,1,1,2,0,0,1,0,3,3,1,1,3,1,0,2,2,1
2006,jax,1,1,1,0,1,0,2,1,1,1,1,1,2,1,1,2,1,2,3,0,1,1,1,1,2,0,3,1,1
2006,kan,1,1,1,0,1,2,1,1,0,1,1,2,2,2,0,2,1,2,0,1,1,1,1,1,1,1,1,2,1
2006,mia,1,0,1,1,0,0,3,1,1,1,1,1,0,1,1,0,0,1,1,1,2,0,1,2,0,2,3,1,0
2006,min,1,3,0,1,1,0,0,2,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,1,1
2006,nor,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,2,0,0,2,0,1,1,1,1,1,1,1,1,2
2006,nwe,1,1,1,2,1,3,1,1,0,2,1,1,0,2,2,1,1,2,1,0,1,1,2,0,2,1,1,3,1
2006,nyg,1,1,1,2,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2,1,1,1,1,1,3,3,1
2006,nyj,2,1,2,2,1,1,1,0,2,1,1,1,2,1,1,0,1,2,1,1,4,1,1,1,0,2,1,1,1
2006,oti,1,1,0,2,2,1,3,1,1,2,3,2,1,1,0,3,2,2,2,1,3,1,1,1,1,1,0,1,1
2006,phi,1,1,1,2,2,1,0,1,2,1,2,2,1,2,1,0,1,2,1,2,3,1,1,1,1,0,1,1,1
2006,pit,1,0,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,3,1,1,1,0,1,1,0,1,1
2006,rai,1,1,1,1,0,1,2,1,1,2,0,0,3,0,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2
2006,ram,1,1,3,1,1,0,3,1,1,2,2,1,2,2,1,0,1,1,1,1,2,1,1,1,2,3,1,2,1
2006,rav,1,1,1,2,2,2,1,1,2,0,1,1,1,1,0,1,1,0,1,2,2,2,0,1,2,2,1,3,1
2006,sdg,1,1,1,0,1,2,2,2,1,0,1,1,1,1,1,1,2,1,2,1,3,1,2,1,1,1,1,1,1
2006,sea,1,1,0,1,1,0,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
2006,sfo,2,0,1,1,1,3,1,1,1,2,0,2,1,4,1,2,1,2,0,2,2,1,1,1,1,1,1,1,1
2006,tam,1,1,1,1,1,2,3,1,1,2,1,2,1,4,1,0,1,1,1,1,3,0,1,1,2,1,1,0,0
